id,handle,text,time,retweet_count,favorite_count,engagement,cleaned_text,cleaned_text_no_stopwords,themes,is_repeated,sentiment,sentiment_score
7.36e+17,HillaryClinton,"LGBT kids are perfect the way they are. They deserve love—not harmful ""conversion therapy."" Thanks @GovPeterShumlin. https://t.co/gFVgyqxKda",2016-05-25T21:46:52,1740,3976,5716,lgbt kids are perfect the way they are they deserve lovenot harmful conversion therapy thanks govpetershumlin,lgbt kids perfect deserve lovenot harmful conversion therapy govpetershumlin,Families,No,Positive,0.6
7.36e+17,HillaryClinton,The @realDonaldTrump business model: exploit anyone or anything he can to turn a quick buck. https://t.co/tRjRJXJ2x0,2016-05-25T21:04:59,805,1340,2145,the realdonaldtrump business model exploit anyone or anything he can to turn a quick buck,business model exploit quick buck,Other,No,Positive,0.3333333333333333
7.36e+17,HillaryClinton,Excited to be back with a good friend. Watch @TheEllenShow today at 4 pm ET. https://t.co/zfdh2SVaWb,2016-05-25T19:27:36,1115,3436,4551,excited to be back with a good friend watch theellenshow today at  pm et,excited friend theellenshow et,Other,No,Positive,0.35833333333333334
7.36e+17,HillaryClinton,"Trump's wall on the border would likely cost at least $25 billion. 

Some things we could do instead: https://t.co/RDbkkyVNB6",2016-05-25T18:50:40,3325,5432,8757,"trumps wall on the border would likely cost at least  billion 

some things we could do instead",wall border cost billion instead,Foreign Policy,No,Negative,-0.15
7.36e+17,realDonaldTrump,"Thank you Washington! Honored to say, on behalf of our great movement, we have broken the all time record for votes in GOP primary history.",2016-05-25T18:42:55,8095,25974,34069,thank you washington honored to say on behalf of our great movement we have broken the all time record for votes in gop primary history,washington honored behalf movement broken record votes primary,Other,No,Positive,0.26666666666666666
7.36e+17,HillaryClinton,We have to build on the Affordable Care Act and continue our march toward making sure every single American has health coverage.,2016-05-25T18:19:01,1003,3146,4149,we have to build on the affordable care act and continue our march toward making sure every single american has health coverage,affordable act continue march single health coverage,Other,No,Positive,0.14285714285714288
7.36e+17,HillaryClinton,Donald Trump doesn't seem to actually care about making America great so much as he seems to care about making himself look great.,2016-05-25T18:05:21,2034,4837,6871,donald trump doesnt seem to actually care about making america great so much as he seems to care about making himself look great,,Other,No,Positive,0.45
7.36e+17,HillaryClinton,"We’re stronger together. When we embrace immigrants, not denigrate them. When we build bridges, not walls.",2016-05-25T18:02:01,1353,3392,4745,were stronger together when we embrace immigrants not denigrate them when we build bridges not walls,stronger embrace immigrants denigrate bridges walls,Other,No,Neutral,0.0
7.36e+17,HillaryClinton,"Donald Trump has spent his career looking to turn a profit, no matter who gets hurt in the process. https://t.co/V9lKg2F44l",2016-05-25T15:58:25,971,1732,2703,donald trump has spent his career looking to turn a profit no matter who gets hurt in the process,spent career looking profit matter hurt process,Other,No,Negative,-0.1
7.35e+17,HillaryClinton,"Trump bet against American families in the housing crash. Now he says its the ""kind of thinking our country needs."" https://t.co/FqdpntvDDc",2016-05-25T15:17:32,899,1091,1990,trump bet against american families in the housing crash now he says its the kind of thinking our country needs,bet families housing crash thinking,Families,No,Positive,0.3
7.35e+17,HillaryClinton,"Mientras 5 millones de personas perdían sus hogares, Trump esperaba enriquecerse de este desplome a costa de ellos.
https://t.co/9trerS1rdR",2016-05-25T14:24:10,801,962,1763,mientras  millones de personas perdan sus hogares trump esperaba enriquecerse de este desplome a costa de ellos,mientras millones personas perdan sus hogares esperaba enriquecerse este desplome costa ellos,Other,No,Neutral,0.0
7.35e+17,realDonaldTrump,"The protesters in New Mexico were thugs who were flying the Mexican flag. The rally inside was big and beautiful, but outside, criminals!",2016-05-25T13:39:38,12819,35185,48004,the protesters in new mexico were thugs who were flying the mexican flag the rally inside was big and beautiful but outside criminals,protesters mexico thugs flying mexican flag inside beautiful outside criminals,Other,No,Positive,0.19727272727272727
7.35e+17,realDonaldTrump,Crooked Hillary Clinton just can't close the deal with Bernie. I had to knock out 16 very good and smart candidates. Hillary doesn't have it,2016-05-25T13:14:58,7810,24412,32222,crooked hillary clinton just cant close the deal with bernie i had to knock out  very good and smart candidates hillary doesnt have it,close deal knock smart candidates,Other,No,Positive,0.3747619047619047
7.35e+17,HillaryClinton,"Millions of families saw their life savings destroyed in the Great Recession.

Trump saw it as a chance to cash in. https://t.co/tnngHNVqoL",2016-05-25T12:57:16,1987,2894,4881,"millions of families saw their life savings destroyed in the great recession

trump saw it as a chance to cash in",families life savings destroyed recession chance cash,Families,No,Positive,0.8
7.35e+17,realDonaldTrump,"Goofy Senator Elizabeth Warren @elizabethforma has done less in the U.S. Senate than practically any other senator. All talk, no action!",2016-05-25T12:31:56,4854,15838,20692,goofy senator elizabeth warren elizabethforma has done less in the us senate than practically any other senator all talk no action,goofy senator elizabeth warren elizabethforma senate practically senator talk action,Other,No,Neutral,0.039583333333333345
7.35e+17,realDonaldTrump,"@elizabethforma  Goofy Elizabeth Warren, sometimes known as Pocahontas, bought foreclosed housing and made a quick killing. Total hypocrite!",2016-05-25T12:17:40,4052,7886,11938,elizabethforma  goofy elizabeth warren sometimes known as pocahontas bought foreclosed housing and made a quick killing total hypocrite,elizabethforma goofy elizabeth warren sometimes pocahontas bought foreclosed housing quick killing total hypocrite,Other,No,Positive,0.27777777777777773
7.35e+17,realDonaldTrump,"""@gordonsr1052:  Washington, BIG Thank You for supporting Trump! We are all going to help Trump Make America Great Again! Trump2016!""",2016-05-25T05:47:45,2827,10866,13693,gordonsr  washington big thank you for supporting trump we are all going to help trump make america great again trump,gordonsr washington supporting,Other,No,Positive,0.35000000000000003
7.35e+17,realDonaldTrump,"""@buiIdthewall: @realDonaldTrump high energy!""",2016-05-25T05:45:19,1984,8121,10105,buiidthewall realdonaldtrump high energy,buiidthewall energy,Other,No,Positive,0.16
7.35e+17,realDonaldTrump,"""@PiperSul: Great speech tonight Mr.Trump! Good Luck in California! Thank you.",2016-05-25T05:45:11,1827,7922,9749,pipersul great speech tonight mrtrump good luck in california thank you,pipersul mrtrump luck california,Other,No,Positive,0.75
7.35e+17,realDonaldTrump,"""@DeepakS76435750: @realDonaldTrump congratulations from India""",2016-05-25T05:42:59,1669,6868,8537,deepaks realdonaldtrump congratulations from india,deepaks congratulations india,Other,No,Neutral,0.0
7.35e+17,realDonaldTrump,"""@oasisupernova: @realDonaldTrump UP TO 8.4 MILLION FOLLOWERS. CAN'T STOP THE #TrumpTrain 🚂 #MakeAmericaGreatAgain""",2016-05-25T05:42:49,2684,9643,12327,oasisupernova realdonaldtrump up to  million followers cant stop the trumptrain  makeamericagreatagain,oasisupernova followers trumptrain,Other,No,Neutral,0.0
7.35e+17,realDonaldTrump,"""@jknatter: @realDonaldTrump #TrumpTrain""",2016-05-25T05:41:38,1165,5166,6331,jknatter realdonaldtrump trumptrain,jknatter trumptrain,Other,No,Neutral,0.0
7.35e+17,realDonaldTrump,"""@tcloer11: @realDonaldTrump Great job! Make America Great Again!""",2016-05-25T05:41:30,1430,6183,7613,tcloer realdonaldtrump great job make america great again,tcloer job,Other,No,Positive,0.8
7.35e+17,realDonaldTrump,"@elizabethforma Goofy Elizabeth Warren, sometimes referred to as Pocahontas because she faked the fact she is native American, is a lowlife!",2016-05-25T05:37:29,2143,4985,7128,elizabethforma goofy elizabeth warren sometimes referred to as pocahontas because she faked the fact she is native american is a lowlife,elizabethforma goofy elizabeth warren sometimes referred pocahontas faked native lowlife,Other,No,Positive,0.25
7.35e+17,realDonaldTrump,"Great rally in New Mexico, amazing crowd! Now in L.A. Big rally in Anaheim.",2016-05-25T05:12:44,3167,11730,14897,great rally in new mexico amazing crowd now in la big rally in anaheim,mexico crowd anaheim,Other,No,Positive,0.38409090909090915
7.35e+17,realDonaldTrump,"Thank you Washington! #Trump2016
#MakeAmericaGreatAgain https://t.co/v9glTwj6gy",2016-05-25T03:26:20,4793,14956,19749,"thank you washington trump
makeamericagreatagain",washington,Other,No,Neutral,0.0
7.35e+17,HillaryClinton,.@realDonaldTrump rooted for the housing crash that caused 5 million Americans to lose their homes. https://t.co/tnngHNVqoL,2016-05-25T00:50:20,1888,2700,4588,realdonaldtrump rooted for the housing crash that caused  million americans to lose their homes,rooted housing crash caused lose homes,Other,No,Neutral,0.0
7.35e+17,realDonaldTrump,Great honor to receive today's endorsement of @RickSantorum. Really nice! #Trump2016,2016-05-25T00:33:27,4781,15968,20749,great honor to receive todays endorsement of ricksantorum really nice trump,honor receive todays endorsement ricksantorum nice,Other,No,Positive,0.7
7.35e+17,realDonaldTrump,"After raising, w/ no obligation, almost $6M for Vets, I couldn't believe protesters formed @ Trump Tower. JUST OUT- SENT BY CROOKED HILLARY!",2016-05-25T00:32:47,5032,15534,20566,after raising w no obligation almost m for vets i couldnt believe protesters formed  trump tower just out sent by crooked hillary,raising obligation vets couldnt protesters formed tower sent,Other,No,Neutral,0.0
7.35e+17,HillaryClinton,"Big win for those who think we should make it easier, not harder, to vote (which really should be all of us). https://t.co/GwwHT4qopp -H",2016-05-24T23:29:42,873,2160,3033,big win for those who think we should make it easier not harder to vote which really should be all of us  h,easier harder,Other,No,Positive,0.2625
7.35e+17,HillaryClinton,Hillary's live on @TheEllenShow's Facebook page! Watch now: https://t.co/iWfEEYZVy6 https://t.co/1ZlriB1IrI,2016-05-24T22:35:10,738,2159,2897,hillarys live on theellenshows facebook page watch now,theellenshows facebook page,Other,No,Positive,0.13636363636363635
7.35e+17,HillaryClinton,"In Trump’s world, a “good result” means Trump gets his and working families get hurt. We're better than that.",2016-05-24T21:33:44,753,1616,2369,in trumps world a good result means trump gets his and working families get hurt were better than that,result means families hurt,Families,No,Positive,0.6
7.35e+17,HillaryClinton,"Trying to profit off of people losing their homes isn't the ""kind of thinking our country needs."" https://t.co/AQQ6allvIv",2016-05-24T21:24:36,992,1978,2970,trying to profit off of people losing their homes isnt the kind of thinking our country needs,trying profit losing homes thinking,Other,No,Positive,0.6
7.35e+17,realDonaldTrump,"Thank you @DailyMail- for setting the failing @NYTimes story straight. This is what the NYT's should have written! 
https://t.co/Feb6dhctQo",2016-05-24T21:00:07,5445,12433,17878,thank you dailymail for setting the failing nytimes story straight this is what the nyts should have written,dailymail setting failing nytimes story straight nyts written,Other,No,Positive,0.2
7.35e+17,HillaryClinton,"We need a president who's fighting to raise incomes for all Americans, not one who tries to profit at their expense. https://t.co/8kwnvVKp9v",2016-05-24T20:37:02,1970,5441,7411,we need a president whos fighting to raise incomes for all americans not one who tries to profit at their expense,fighting raise incomes tries profit expense,Other,No,Negative,-0.1
7.35e+17,HillaryClinton,Donald Trump could bankrupt America like he bankrupted his companies. Let's make sure he never gets the chance: https://t.co/04t1BHwlVc,2016-05-24T19:08:08,960,1733,2693,donald trump could bankrupt america like he bankrupted his companies lets make sure he never gets the chance,bankrupt bankrupted companies chance,Other,No,Positive,0.5
